dev,cosine_similarity
JustRed23,0.11
LexManos,0.08
failall,0.08
Jonathing,0.08
bconlon1,0.08
cpw,0.07
Shadows-of-Fire,0.05
coehlrich,0.04
Kovak,0.04
SizableShrimp,0.04
