dev,cosine_similarity
LexManos,0.24
SizableShrimp,0.21
cpw,0.16
pupnewfster,0.16
Shadows-of-Fire,0.07
ChampionAsh5357,0.04
XFactHD,0.04
JustRed23,0.02
Jonathing,0.02
ferriarnus,0.02
