dev,cosine_similarity
pupnewfster,0.11
XFactHD,0.1
failall,0.08
ChampionAsh5357,0.08
Jonathing,0.08
LexManos,0.07
ferriarnus,0.07
cpw,0.06
JustRed23,0.06
coehlrich,0.04
