dev,cosine_similarity
ferriarnus,0.28
LegoMaster3650,0.2
Jonathing,0.18
RealMangorage,0.13
JustRed23,0.12
Minecraftschurli,0.11
Kovak,0.08
pupnewfster,0.07
Shadows-of-Fire,0.06
LexManos,0.06
