dev,cosine_similarity
cpw,0.22
LexManos,0.18
Shadows-of-Fire,0.06
pupnewfster,0.05
Kovak,0.04
JustRed23,0.04
SizableShrimp,0.04
PaintNinja,0.03
Jonathing,0.03
ChampionAsh5357,0.02
