dev,cosine_similarity
ChampionAsh5357,0.04
Shadows-of-Fire,0.03
LexManos,0.03
pupnewfster,0.03
SizableShrimp,0.02
XFactHD,0.02
cpw,0.01
RealMangorage,0
coehlrich,0
PaintNinja,0
