dev,cosine_similarity
LegoMaster3650,0.13
LexManos,0.11
Jonathing,0.11
cpw,0.1
RealMangorage,0.09
ferriarnus,0.09
Shadows-of-Fire,0.08
JustRed23,0.08
Minecraftschurli,0.07
Kovak,0.05
