dev,cosine_similarity
Kovak,0.14
pupnewfster,0.07
Shadows-of-Fire,0.06
SizableShrimp,0.05
cpw,0.04
ChampionAsh5357,0.04
LexManos,0.03
RealMangorage,0
coehlrich,0
PaintNinja,0
