dev,cosine_similarity
nathanatnorthernbingedotcom,0.23
SizableShrimp,0.04
XFactHD,0.04
pupnewfster,0.03
LexManos,0.01
cpw,0.01
RealMangorage,0
coehlrich,0
Shadows-of-Fire,0
PaintNinja,0
