dev,cosine_similarity
LexManos,0.18
cpw,0.18
Shadows-of-Fire,0.06
XFactHD,0.06
Kovak,0.05
Jonathing,0.05
RealMangorage,0.04
SizableShrimp,0.04
pupnewfster,0.04
coehlrich,0.03
