dev,cosine_similarity
JustRed23,0.16
PaintNinja,0.13
Jonathing,0.13
Shadows-of-Fire,0.11
Matyrobbrt,0.08
cpw,0.06
LexManos,0.05
SizableShrimp,0.05
ChampionAsh5357,0.04
pupnewfster,0.04
