dev,cosine_similarity
Shadows-of-Fire,0.06
ChampionAsh5357,0.06
pupnewfster,0.06
XFactHD,0.04
SizableShrimp,0.03
LexManos,0.02
cpw,0.02
RealMangorage,0
coehlrich,0
PaintNinja,0
