dev,cosine_similarity
cpw,0.31
LexManos,0.29
pupnewfster,0.19
SizableShrimp,0.18
Shadows-of-Fire,0.15
Jonathing,0.13
coehlrich,0.11
XFactHD,0.1
JustRed23,0.09
ChampionAsh5357,0.09
