dev,cosine_similarity
Minecraftschurli,0.19
coehlrich,0.16
Kovak,0.14
failall,0.12
Jonathing,0.12
XFactHD,0.1
RealMangorage,0.09
JustRed23,0.08
pupnewfster,0.07
Matyrobbrt,0.07
