dev,cosine_similarity
PaintNinja,0.11
SizableShrimp,0.06
cpw,0.05
pupnewfster,0.05
LexManos,0.04
RealMangorage,0
coehlrich,0
Shadows-of-Fire,0
failall,0
Kovak,0
