dev,cosine_similarity
RealMangorage,0.12
Jonathing,0.12
JustRed23,0.11
LexManos,0.09
cpw,0.09
LegoMaster3650,0.09
Kovak,0.08
Shadows-of-Fire,0.07
ferriarnus,0.07
Minecraftschurli,0.05
