dev,cosine_similarity
Kovak,0.23
Jonathing,0.23
RealMangorage,0.22
JustRed23,0.2
LegoMaster3650,0.17
failall,0.15
coehlrich,0.13
pupnewfster,0.12
ferriarnus,0.12
Shadows-of-Fire,0.11
