dev,cosine_similarity
Shadows-of-Fire,0.09
LexManos,0.06
cpw,0.05
pupnewfster,0.03
SizableShrimp,0.02
RealMangorage,0
coehlrich,0
PaintNinja,0
failall,0
Kovak,0
