dev,cosine_similarity
LexManos,0.12
cpw,0.11
LegoMaster3650,0.08
SizableShrimp,0.07
Jonathing,0.04
Shadows-of-Fire,0.03
Matyrobbrt,0.02
RealMangorage,0
coehlrich,0
PaintNinja,0
