dev,cosine_similarity
Kovak,0.2
Jonathing,0.2
RealMangorage,0.19
coehlrich,0.17
JustRed23,0.17
XFactHD,0.16
Minecraftschurli,0.14
LegoMaster3650,0.14
Shadows-of-Fire,0.13
failall,0.13
