dev,cosine_similarity
didactic-drunk,0.27
jkthorne,0.11
jhass,0.06
makenowjust,0.05
bcardiff,0.04
asterite,0.04
lbguilherme,0
straight-shoota,0
sam0x17,0
cserb,0
