dev,cosine_similarity
jkthorne,0.08
makenowjust,0.04
asterite,0.04
straight-shoota,0.03
lbguilherme,0
sam0x17,0
cserb,0
katafrakt,0
ilanpillemer,0
KarthikMAM,0
