dev,cosine_similarity
KarthikMAM,0.27
j8r,0.18
jan-zajic,0.16
firejox,0.11
bcardiff,0.1
makenowjust,0.1
jhass,0.1
waj,0.1
jkthorne,0.1
wooster0,0.08
