dev,cosine_similarity
jkthorne,0.06
asterite,0.05
ysbaddaden,0.03
makenowjust,0.03
straight-shoota,0.02
jhass,0.02
lbguilherme,0
sam0x17,0
cserb,0
katafrakt,0
