dev,cosine_similarity
j8r,0.12
waj,0.12
ffwff,0.12
rdp,0.11
jhass,0.11
ysbaddaden,0.1
makenowjust,0.09
bcardiff,0.08
RX14,0.08
straight-shoota,0.07
