dev,cosine_similarity
jan-zajic,0.51
Blacksmoke16,0.41
oprypin,0.2
martimatix,0.14
jhass,0.14
makenowjust,0.13
straight-shoota,0.12
wooster0,0.12
lbguilherme,0.11
RX14,0.11
