dev,cosine_similarity
snluu,0.45
mimame,0.31
hutou,0.31
KarthikMAM,0.22
igor-alexandrov,0.19
wooster0,0.19
jkthorne,0.17
jhass,0.16
didactic-drunk,0.15
icy-arctic-fox,0.15
