dev,cosine_similarity
TedTran2019,0.42
jan-zajic,0.14
waj,0.1
j8r,0.07
asterite,0.06
jhass,0.04
wooster0,0.04
straight-shoota,0.03
makenowjust,0.03
ysbaddaden,0.02
