dev,cosine_similarity
jhass,0.23
sam0x17,0.2
KarthikMAM,0.2
bcardiff,0.19
straight-shoota,0.18
asterite,0.16
mimame,0.15
Lasvad,0.15
ysbaddaden,0.15
TedTran2019,0.15
