dev,cosine_similarity
jwbuiter,0.52
Lasvad,0.39
jkthorne,0.2
bcardiff,0.12
wooster0,0.08
Blacksmoke16,0.07
makenowjust,0.07
jhass,0.07
j8r,0.06
oprypin,0.06
