dev,cosine_similarity
oprypin,0.2
ysbaddaden,0.17
KarthikMAM,0.13
lbguilherme,0.1
jhass,0.1
bcardiff,0.09
asterite,0.08
jkthorne,0.06
RX14,0.04
j8r,0.03
