dev,cosine_similarity
mimame,0.43
hutou,0.43
KarthikMAM,0.3
igor-alexandrov,0.26
icy-arctic-fox,0.2
firejox,0.13
jkthorne,0.13
j8r,0.11
makenowjust,0.08
wooster0,0.08
