dev,cosine_similarity
oprypin,0.2
carlhoerberg,0.17
makenowjust,0.09
bcardiff,0.07
jkthorne,0.07
wooster0,0.05
jhass,0.04
asterite,0.04
ysbaddaden,0.03
waj,0.03
