dev,cosine_similarity
KarthikMAM,0.31
j8r,0.15
firejox,0.14
jkthorne,0.12
makenowjust,0.11
jhass,0.11
wooster0,0.11
waj,0.1
ysbaddaden,0.09
bcardiff,0.08
