dev,cosine_similarity
jan-zajic,0.16
jhass,0.14
Blacksmoke16,0.12
martimatix,0.12
makenowjust,0.12
wooster0,0.12
straight-shoota,0.11
waj,0.11
lbguilherme,0.1
jkthorne,0.1
