dev,cosine_similarity
jan-zajic,0.33
Blacksmoke16,0.26
martimatix,0.24
lbguilherme,0.2
j8r,0.12
oprypin,0.12
jkthorne,0.11
wooster0,0.1
makenowjust,0.09
jhass,0.09
