dev,cosine_similarity
jan-zajic,0.15
firejox,0.13
makenowjust,0.12
wooster0,0.1
jhass,0.09
waj,0.09
ysbaddaden,0.07
j8r,0.07
asterite,0.06
jkthorne,0.06
