dev,cosine_similarity
igor-alexandrov,0.55
lbguilherme,0.12
jkthorne,0.12
bcardiff,0.1
jhass,0.09
asterite,0.06
straight-shoota,0.05
ysbaddaden,0.03
makenowjust,0.03
RX14,0.02
