dev,cosine_similarity
sam0x17,0.22
rdp,0.15
jhass,0.15
carlhoerberg,0.1
firejox,0.1
asterite,0.08
ysbaddaden,0.07
wooster0,0.07
bcardiff,0.06
j8r,0.05
