dev,cosine_similarity
firejox,0.2
carlhoerberg,0.12
jkthorne,0.09
bcardiff,0.08
jhass,0.08
straight-shoota,0.07
wooster0,0.07
ysbaddaden,0.06
RX14,0.06
asterite,0.06
