dev,cosine_similarity
Lasvad,0.47
jwbuiter,0.33
bcardiff,0.15
jhass,0.14
makenowjust,0.11
asterite,0.11
jkthorne,0.1
oprypin,0.09
martimatix,0.07
RX14,0.07
