dev,cosine_similarity
j8r,0.07
oprypin,0.07
asterite,0.07
jkthorne,0.06
jhass,0.05
RX14,0.05
makenowjust,0.03
ysbaddaden,0.02
lbguilherme,0
straight-shoota,0
