dev,cosine_similarity
ysbaddaden,0.13
RX14,0.1
rdp,0.09
jhass,0.08
waj,0.08
lbguilherme,0.07
bcardiff,0.07
carlhoerberg,0.07
asterite,0.07
oprypin,0.06
