dev,cosine_similarity
oprypin,0.2
wooster0,0.15
jhass,0.13
makenowjust,0.12
waj,0.1
ysbaddaden,0.08
bcardiff,0.07
j8r,0.07
asterite,0.07
RX14,0.06
