dev,cosine_similarity
asterite,0.29
bcardiff,0.24
makenowjust,0.19
jhass,0.18
waj,0.18
KarthikMAM,0.17
RX14,0.16
mimame,0.15
hutou,0.15
igor-alexandrov,0.14
