dev,cosine_similarity
dprobinson,0.32
straight-shoota,0.15
wooster0,0.14
lbguilherme,0.11
jhass,0.11
RX14,0.11
bcardiff,0.1
makenowjust,0.1
asterite,0.09
Blacksmoke16,0.08
