dev,cosine_similarity
ayazhafiz,0.45
firejox,0.14
lbguilherme,0.12
jhass,0.12
makenowjust,0.11
wooster0,0.11
RX14,0.11
straight-shoota,0.09
bcardiff,0.08
j8r,0.07
