dev,cosine_similarity
Lasvad,0.75
cserb,0.55
ilanpillemer,0.31
didactic-drunk,0.13
bcardiff,0.1
jhass,0.1
jkthorne,0.1
j8r,0.06
RX14,0.06
asterite,0.06
