eric-s-raymond;2019-02-12/2019-03-10;2019-03-10/2019-03-17;2019-03-18/2019-03-28;2019-03-28/2019-06-12;2019-06-12/2019-06-23;2019-06-24/2019-08-17;2019-08-17/2020-01-15
rouault;2019-02-09/2020-01-15
brian-armstrong-discord;2019-02-09/2020-01-15
atsampson;2019-02-12/2020-01-15
