id;issue_id;date;creator_login;status;closed_at;merged;merged_at;number
1478865082;1854801124;2023-08-17 11:20:04;flxwed;open;NA;False;NA;53
1450144361;1822275389;2023-07-26 12:06:04;PaintNinja;open;NA;False;NA;52
1447425220;1819201696;2023-07-24 21:53:37;PaintNinja;open;NA;False;NA;51
1398949349;1764345581;2023-06-19 23:13:33;LexManos;closed;2023-07-03 22:09:50;True;2023-07-03 22:09:50;50
1398857542;1764239609;2023-06-19 21:19:06;cpw;closed;2023-07-03 22:10:03;False;NA;49
1169709374;1501744636;2022-12-18 04:38:21;coehlrich;closed;2022-12-23 18:27:18;True;2022-12-23 18:27:18;48
967808840;1271817450;2022-06-15 07:51:11;LexManos;closed;2022-06-17 19:36:15;True;2022-06-17 19:36:15;46
966349250;1270137707;2022-06-14 01:29:32;LexManos;closed;2022-06-14 16:47:03;True;2022-06-14 16:47:03;45
612043736;854032741;2021-04-09 00:13:57;gigaherz;open;NA;False;NA;43
592342049;830870254;2021-03-13 10:37:41;diesieben07;closed;2023-07-03 22:10:11;False;NA;42
497212269;714001135;2020-10-03 04:24:29;gigaherz;closed;2020-11-07 01:19:40;True;2020-11-07 01:19:40;40
368770279;557121504;2020-01-29 21:18:53;ichttt;closed;2020-07-26 20:56:14;False;NA;38
367064264;555012999;2020-01-25 00:19:15;ichttt;closed;2020-07-26 20:56:13;False;NA;37
328074525;507003306;2019-10-15 04:49:30;tterrag1098;closed;2020-07-26 20:56:13;False;NA;36
328067184;506994530;2019-10-15 04:18:11;tterrag1098;closed;2020-07-28 00:13:59;False;NA;35
300797838;472374913;2019-07-24 16:16:04;ichttt;closed;2019-07-25 11:14:12;False;NA;33
300486815;471978578;2019-07-23 21:57:52;ichttt;closed;2019-07-25 21:06:45;False;NA;32
294789085;464532441;2019-07-05 08:46:41;LexManos;closed;2019-07-05 19:42:35;True;2019-07-05 19:42:35;30
290943556;459652621;2019-06-24 01:51:53;tterrag1098;closed;2019-07-01 02:49:53;False;NA;29
290864073;459536438;2019-06-23 04:52:28;tterrag1098;closed;2019-06-23 23:48:02;False;NA;28
283024050;449511136;2019-05-28 22:48:17;ichttt;closed;2019-06-02 01:00:58;False;NA;27
282931542;449396077;2019-05-28 17:43:26;ichttt;closed;2019-06-02 01:00:57;True;2019-06-02 01:00:56;26
278023783;443058746;2019-05-12 03:05:55;Cadiboo;closed;2019-06-25 03:10:31;False;NA;25
273219845;436807064;2019-04-24 16:59:40;ichttt;closed;2019-05-11 20:56:08;True;2019-05-11 20:56:08;23
262307167;422539113;2019-03-19 04:29:57;tterrag1098;closed;2019-03-26 01:17:27;True;2019-03-26 01:17:27;12
260493733;420151455;2019-03-12 18:51:20;ichttt;closed;2019-03-26 01:17:26;True;2019-03-26 01:17:26;11
244986054;399597467;2019-01-16 00:37:10;mezz;closed;2019-05-11 20:56:08;True;2019-05-11 20:56:08;7
244253737;398610439;2019-01-13 01:54:07;tterrag1098;closed;2019-01-13 02:10:42;True;2019-01-13 02:10:42;4
244252870;398608939;2019-01-13 01:23:26;tterrag1098;closed;2019-01-13 02:14:05;True;2019-01-13 02:14:05;3
241047213;394255737;2018-12-26 23:04:19;mezz;closed;2019-05-11 20:31:22;False;NA;2
