asterite;12;11;4;3;63;9;23;47;1134;175;0.06285714285714286
bcardiff;10;162;7;26;27;36;21;151;61;5;39;7;313;268;18;13;135;1166;0.015437392795883362
spalladino;98;1290;99;0.020202020202020204
ggiraldez;1204;1;1.0
paulcsmith;1125;1;1.0
RX14;522;543;523;0.0038240917782026767
fridgerator;999;1;1.0
crisward;902;1;1.0
exts;798;1;1.0
hinrik;793;1;1.0
Nephos;747;1;1.0
robdavid;554;1;1.0
jkthorne;543;1;1.0
Heaven31415;434;1;1.0
vtambourine;434;1;1.0
kaukas;421;1;1.0
straight-shoota;162;117;163;0.012269938650306749
greenbigfrog;203;1;1.0
nickbclifford;76;1;1.0
